sample_index;forward_barcode;reverse_barcode;count
i3081;FB201722;RB201722;8598
i3081;FB200086;RB200086;19844
i3081;FB201977;RB201977;4746
i3081;FB201773;RB201773;6629
i3081;FB200019;RB200019;35156
i3081;FB202562;RB202562;1141
i3081;FB201235;RB201235;4055
i3081;FB203870;RB203870;1018
i3081;FB202790;RB202790;3511
i3081;FB201582;RB201582;4142
i3081;FB202573;RB202573;1001
i3081;FB202587;RB202587;1378
i3081;FB201217;RB201217;33438
i3081;FB201532;RB201532;1040
i3081;FB201311;RB201311;2472
i3081;FB201665;RB201665;6849
i3081;FB200590;RB200590;91641
i3081;FB201845;RB201845;6606
i3081;FB200881;RB200881;10199
i3081;FB200271;RB200271;45496
i3081;FB202485;RB202485;4139
i3081;FB201803;RB201803;3493
i3081;FB202406;RB202406;733
i3081;FB200418;RB200418;25271
i3081;FB201060;RB201060;26383
i3081;FB200123;RB200123;2503
i3081;FB202595;RB202595;6623
i3081;FB201422;RB201422;64776
i3081;FB203221;RB203221;2893
i3081;FB200372;RB200372;30416
i3081;FB201825;RB201825;1712
i3081;FB200545;RB200545;1643
i3081;FB200577;RB200577;339
i3081;FB200475;RB200475;509
i3081;FB200061;RB200061;442
i3081;FB200275;RB200275;8505
i3081;FB201078;RB201078;4643
i3081;FB200212;RB200212;4324
i3081;FB202841;RB202841;863
i3081;FB200215;RB200215;925
i3081;FB200334;RB200334;797
i3081;FB200923;RB200923;421
i3081;FB201480;RB201480;2119
i3081;FB201114;RB201114;1486
i3081;FB202071;RB202071;5576
i3081;FB200147;RB200147;421
i3081;FB201754;RB201754;1210
i3081;FB200800;RB200800;5008
i3081;FB203196;RB203196;759
i3081;FB200069;RB200069;1338
i3081;FB200403;RB200403;113
i3081;FB200837;RB200837;196
i3081;FB200331;RB200331;2650
i3081;FB200389;RB200389;2964
i3081;FB201338;RB201338;18086
i3081;FB202680;RB202680;16403
i3081;FB201701;RB201701;17210
i3081;FB201937;RB201937;7533
i3081;FB201695;RB201695;1351
i3081;FB201924;RB201924;5364
i3081;FB201851;RB201851;444
i3081;FB201917;RB201917;11148
i3081;FB204052;RB204052;955
i3081;FB201150;RB201150;3592
i3081;FB201146;RB201146;2270
i3081;FB201600;RB201600;6268
i3081;FB202010;RB202010;11445
i3081;FB201412;RB201412;29238
i3081;FB200267;RB200267;1238
i3081;FB202273;RB202273;7338
i3081;FB202299;RB202299;796
i3081;FB202607;RB202607;1238
i3081;FB200091;RB200091;2450
i3081;FB202182;RB202182;1001
i3081;FB203317;RB203317;1556
i3081;FB200339;RB200339;29279
i3081;FB200360;RB200360;318
i3081;FB202752;RB202752;288
i3081;FB200734;RB200734;16510
i3081;FB202734;RB202734;3876
i3081;FB202058;RB202058;2097
i3081;FB201102;RB201102;4280
i3081;FB200399;RB200399;4775
i3081;FB201237;RB201237;12338
i3081;FB201540;RB201540;5330
i3081;FB202340;RB202340;16412
i3081;FB200241;RB200241;1318
i3081;FB201769;RB201769;1459
i3081;FB200109;RB200109;2850
i3081;FB201138;RB201138;585
i3081;FB201947;RB201947;42647
i3081;FB200497;RB200497;3730
i3081;FB203202;RB203202;4229
i3081;FB200875;RB200875;29315
i3081;FB201210;RB201210;9772
i3081;FB202144;RB202144;4464
i3081;FB201870;RB201870;5136
i3081;FB202995;RB202995;8954
i3081;FB201970;RB201970;5645
i3081;FB200064;RB200064;10839
i3081;FB202066;RB202066;5561
i3081;FB200256;RB200256;12604
i3081;FB202198;RB202198;405
i3081;FB203050;RB203050;2797
i3081;FB201082;RB201082;148
i3081;FB201420;RB201420;1965
i3081;FB201526;RB201526;4810
i3081;FB201463;RB201463;385
i3081;FB201527;RB201527;5398
i3081;FB203324;RB203324;1461
i3081;FB202736;RB202736;2815
i3081;FB200090;RB200090;1320
i3081;FB200468;RB200468;2396
i3081;FB2IC045;RB2IC045;15792
i3081;FB201747;RB201747;3316
i3081;FB200244;RB200244;2028
i3081;FB201572;RB201572;17681
i3081;FB201787;RB201787;2795
i3081;FB200199;RB200199;28664
i3081;FB202691;RB202691;647
i3081;FB200715;RB200715;5438
i3081;FB201124;RB201124;4532
i3081;FB200415;RB200415;621
i3081;FB202138;RB202138;6855
i3081;FB200998;RB200998;330
i3081;FB202171;RB202171;7064
i3081;FB200682;RB200682;122857
i3081;FB201479;RB201479;365
i3081;FB202134;RB202134;3176
i3081;FB202025;RB202025;2014
i3081;FB203289;RB203289;2170
i3081;FB201377;RB201377;4022
i3081;FB200300;RB200300;203
i3081;FB200915;RB200915;2588
i3081;FB202787;RB202787;4510
i3081;FB203345;RB203345;11097
i3081;FB201269;RB201269;1085
i3081;FB202200;RB202200;880
i3081;FB201255;RB201255;2254
i3081;FB202201;RB202201;3715
i3081;FB202583;RB202583;1801
i3081;FB201432;RB201432;35110
i3081;FB201156;RB201156;2351
i3081;FB201334;RB201334;2786
i3081;FB203277;RB203277;1104
i3081;FB200878;RB200878;638
i3081;FB200408;RB200408;1009
i3081;FB200309;RB200309;1288
i3081;FB202258;RB202258;437
i3081;FB200030;RB200030;4402
i3081;FB202725;RB202725;7700
i3081;FB200548;RB200548;37555
i3081;FB200242;RB200242;2727
i3081;FB200411;RB200411;27058
i3081;FB200270;RB200270;1850
i3081;FB202629;RB202629;7090
i3081;FB201410;RB201410;5382
i3081;FB201544;RB201544;6117
i3081;FB202476;RB202476;1072
i3081;FB200884;RB200884;1517
i3081;FB200571;RB200571;113
i3081;FB200188;RB200188;445
i3081;FB200980;RB200980;956
i3081;FB202497;RB202497;40
i3081;FB200263;RB200263;653
i3081;FB202188;RB202188;1487
i3081;FB201243;RB201243;5900
i3081;FB201798;RB201798;1637
i3081;FB202817;RB202817;8782
i3081;FB202794;RB202794;3151
i3081;FB201398;RB201398;10672
i3081;FB201399;RB201399;3991
i3081;FB201666;RB201666;8351
i3081;FB201343;RB201343;1423
i3081;FB201147;RB201147;41
i3081;FB202555;RB202555;4433
i3081;FB201266;RB201266;4237
i3081;FB201987;RB201987;965
i3081;FB202100;RB202100;7941
i3081;FB202845;RB202845;644
i3081;FB201830;RB201830;17715
i3081;FB200247;RB200247;4873
i3081;FB201925;RB201925;8732
i3081;FB202928;RB202928;19660
i3081;FB202120;RB202120;168
i3081;FB201774;RB201774;14179
i3081;FB202116;RB202116;2892
i3081;FB202106;RB202106;5959
i3081;FB201148;RB201148;9046
i3081;FB201960;RB201960;11494
i3081;FB200673;RB200673;171
i3081;FB200317;RB200317;3320
i3081;FB202128;RB202128;8937
i3081;FB202147;RB202147;9529
i3081;FB201990;RB201990;13037
i3081;FB200427;RB200427;2594
i3081;FB201927;RB201927;18386
i3081;FB202850;RB202850;4113
i3081;FB201704;RB201704;180
i3081;FB202172;RB202172;1702
i3081;FB200203;RB200203;212
i3081;FB200033;RB200033;18051
i3081;FB200151;RB200151;12794
i3081;FB202180;RB202180;2551
i3081;FB203352;RB203352;739
i3081;FB202430;RB202430;968
i3081;FB203309;RB203309;2416
i3081;FB202083;RB202083;4846
i3081;FB202133;RB202133;6850
i3081;FB201134;RB201134;9414
i3081;FB200014;RB200014;376
i3081;FB201614;RB201614;2447
i3081;FB200050;RB200050;1799
i3081;FB200196;RB200196;767
i3081;FB202432;RB202432;369
i3081;FB201638;RB201638;5149
i3081;FB201991;RB201991;664
i3081;FB200653;RB200653;562
i3081;FB200732;RB200732;4241
i3081;FB200982;RB200982;291
i3081;FB200792;RB200792;3923
i3081;FB200127;RB200127;621
i3081;FB201506;RB201506;8899
i3081;FB201043;RB201043;3500
i3081;FB200291;RB200291;3526
i3081;FB201556;RB201556;12563
i3081;FB202108;RB202108;4611
i3081;FB202343;RB202343;15021
i3081;FB200234;RB200234;85600
i3081;FB201868;RB201868;1092
i3081;FB202514;RB202514;170
i3081;FB201450;RB201450;163
i3081;FB202203;RB202203;23045
i3081;FB200153;RB200153;129
i3081;FB200204;RB200204;4159
i3081;FB200659;RB200659;54359
i3081;FB201194;RB201194;4797
i3081;FB200752;RB200752;248
i3081;FB201797;RB201797;1584
i3081;FB200288;RB200288;2930
i3081;FB201954;RB201954;3976
i3081;FB200971;RB200971;3983
i3081;FB200547;RB200547;1913
i3081;FB201177;RB201177;3293
i3081;FB202373;RB202373;1461
i3081;FB200417;RB200417;537
i3081;FB200978;RB200978;2137
i3081;FB200290;RB200290;107
i3081;FB203403;RB203403;3090
i3081;FB201500;RB201500;4978
i3081;FB202137;RB202137;1523
i3081;FB200229;RB200229;261
i3081;FB202193;RB202193;2550
i3081;FB201173;RB201173;1604
i3081;FB201636;RB201636;1412
i3081;FB200185;RB200185;1074
i3081;FB202612;RB202612;4144
i3081;FB202271;RB202271;2090
i3081;FB202085;RB202085;774
i3081;FB201265;RB201265;8707
i3081;FB201263;RB201263;29065
i3081;FB201219;RB201219;847
i3081;FB202662;RB202662;280
i3081;FB200698;RB200698;217
i3081;FB203285;RB203285;2948
i3081;FB200172;RB200172;249
i3081;FB201873;RB201873;442
i3081;FB200809;RB200809;1318
i3081;FB201370;RB201370;5483
i3081;FB202849;RB202849;178
i3081;FB202142;RB202142;751
i3081;FB201696;RB201696;2326
i3081;FB200621;RB200621;78
i3081;FB200009;RB200009;2336
i3081;FB202146;RB202146;3910
i3081;FB202596;RB202596;250
i3081;FB203194;RB203194;515
i3081;FB200176;RB200176;880
i3081;FB202148;RB202148;5632
i3081;FB200070;RB200070;474
i3081;FB200223;RB200223;3382
i3081;FB202908;RB202908;5491
i3081;FB201751;RB201751;245
i3081;FB203037;RB203037;508
i3081;FB201359;RB201359;523
i3081;FB201757;RB201757;3894
i3081;FB203102;RB203102;566
i3081;FB200337;RB200337;9613
i3081;FB200886;RB200886;3755
i3081;FB200255;RB200255;253
i3081;FB201197;RB201197;5027
i3081;FB200770;RB200770;3881
i3081;FB201816;RB201816;8440
i3081;FB202450;RB202450;610
i3081;FB202157;RB202157;86
i3081;FB201869;RB201869;1775
i3081;FB201984;RB201984;14680
i3081;FB200175;RB200175;14346
i3081;FB202098;RB202098;13278
i3081;FB202185;RB202185;498
i3081;FB201381;RB201381;4952
i3081;FB200237;RB200237;17038
i3081;FB203415;RB203415;1025
i3081;FB201274;RB201274;3264
i3081;FB202358;RB202358;3500
i3081;FB200430;RB200430;277
i3081;FB2IC010;RB2IC010;30685
i3081;FB200216;RB200216;9150
i3081;FB203278;RB203278;351
i3081;FB203205;RB203205;7128
i3081;FB200410;RB200410;3721
i3081;FB200343;RB200343;5678
i3081;FB200055;RB200055;2500
i3081;FB201715;RB201715;400
i3081;FB201122;RB201122;1244
i3081;FB200132;RB200132;414
i3081;FB202055;RB202055;2435
i3081;FB202584;RB202584;3848
i3081;FB201017;RB201017;125953
i3081;FB201591;RB201591;5468
i3081;FB200158;RB200158;1193
i3081;FB201894;RB201894;45166
i3081;FB202387;RB202387;1854
i3081;FB201549;RB201549;21727
i3081;FB201677;RB201677;5915
i3081;FB200419;RB200419;2943
i3081;FB201593;RB201593;2138
i3081;FB201985;RB201985;2859
i3081;FB201523;RB201523;10223
i3081;FB201008;RB201008;28593
i3081;FB201961;RB201961;4425
i3081;FB200797;RB200797;68548
i3081;FB201690;RB201690;7549
i3081;FB200753;RB200753;4434
i3081;FB203425;RB203425;61335
i3081;FB202046;RB202046;3297
i3081;FB201560;RB201560;1730
i3081;FB203286;RB203286;8151
i3081;FB203421;RB203421;130
i3081;FB201721;RB201721;2386
i3081;FB200261;RB200261;1217
i3081;FB200432;RB200432;621
i3081;FB201763;RB201763;27221
i3081;FB201607;RB201607;3023
i3081;FB202571;RB202571;81
i3081;FB202043;RB202043;7546
i3081;FB202265;RB202265;1504
i3081;FB201953;RB201953;4692
i3081;FB200448;RB200448;9149
i3081;FB201444;RB201444;2049
i3081;FB201031;RB201031;8087
i3081;FB201671;RB201671;5346
i3081;FB201386;RB201386;5336
i3081;FB202495;RB202495;15308
i3081;FB201139;RB201139;2981
i3081;FB201346;RB201346;4538
i3081;FB200003;RB200003;3488
i3081;FB202220;RB202220;2088
i3081;FB201764;RB201764;498
i3081;FB202423;RB202423;598
i3081;FB200855;RB200855;2374
i3081;FB201692;RB201692;3899
i3081;FB201277;RB201277;492
i3081;FB201169;RB201169;1532
i3081;FB201575;RB201575;19497
i3081;FB201647;RB201647;1932
i3081;FB201520;RB201520;6788
i3081;FB200401;RB200401;70
i3081;FB200258;RB200258;850
i3081;FB201294;RB201294;1922
i3081;FB200863;RB200863;26851
i3081;FB201510;RB201510;2383
i3081;FB200129;RB200129;3428
i3081;FB202351;RB202351;2508
i3081;FB202183;RB202183;4300
i3081;FB200114;RB200114;646
i3081;FB202435;RB202435;3401
i3081;FB200096;RB200096;134
i3081;FB201033;RB201033;36822
i3081;FB201376;RB201376;3109
i3081;FB201570;RB201570;20159
i3081;FB203431;RB203431;15787
i3081;FB202096;RB202096;9303
i3081;FB201697;RB201697;8859
i3081;FB201280;RB201280;1195
i3081;FB202003;RB202003;558
i3081;FB200534;RB200534;46879
i3081;FB200240;RB200240;750
i3081;FB200477;RB200477;654
i3081;FB202371;RB202371;34774
i3081;FB201942;RB201942;8461
i3081;FB202216;RB202216;382
i3081;FB202440;RB202440;31686
i3081;FB202526;RB202526;197
i3081;FB201325;RB201325;20035
i3081;FB201822;RB201822;129292
i3081;FB201092;RB201092;3900
i3081;FB200872;RB200872;115857
i3081;FB201279;RB201279;197635
i3081;FB200338;RB200338;143
i3081;FB201009;RB201009;2790
i3081;FB202826;RB202826;877
i3081;FB202214;RB202214;9229
i3081;FB202615;RB202615;13613
i3081;FB201829;RB201829;9634
i3081;FB201912;RB201912;4271
i3081;FB201379;RB201379;10671
i3081;FB200603;RB200603;877
i3081;FB200811;RB200811;1453
i3081;FB200688;RB200688;915
i3081;FB201341;RB201341;628
i3081;FB201820;RB201820;30518
i3081;FB200180;RB200180;1820
i3081;FB200171;RB200171;682
i3081;FB202547;RB202547;1015
i3081;FB200394;RB200394;446
i3081;FB201849;RB201849;6395
i3081;FB201428;RB201428;4730
i3081;FB200803;RB200803;2444
i3081;FB203227;RB203227;457
i3081;FB201809;RB201809;1678
i3081;FB201839;RB201839;2742
i3081;FB200614;RB200614;1455
i3081;FB202282;RB202282;751
i3081;FB200663;RB200663;215691
i3081;FB204469;RB204469;12408
i3081;FB200420;RB200420;7088
i3081;FB200347;RB200347;308
i3081;FB201883;RB201883;3181
i3081;FB200794;RB200794;705
i3081;FB203394;RB203394;4653
i3081;FB201640;RB201640;48670
i3081;FB202230;RB202230;21945
i3081;FB202661;RB202661;672
i3081;FB200211;RB200211;657
i3081;FB202955;RB202955;1838
i3081;FB201678;RB201678;1786
i3081;FB202293;RB202293;1019
i3081;FB200661;RB200661;3298
i3081;FB201142;RB201142;5008
i3081;FB201186;RB201186;5291
i3081;FB202635;RB202635;53145
i3081;FB201348;RB201348;1426
i3081;FB200167;RB200167;4836
i3081;FB201545;RB201545;3983
i3081;FB202447;RB202447;366
i3081;FB201416;RB201416;2385
i3081;FB200160;RB200160;1069
i3081;FB200882;RB200882;1392
i3081;FB200539;RB200539;44682
i3081;FB200115;RB200115;3196
i3081;FB202768;RB202768;5847
i3081;FB201283;RB201283;13054
i3081;FB202488;RB202488;516
i3081;FB201384;RB201384;2311
i3081;FB202515;RB202515;551
i3081;FB201703;RB201703;206
i3081;FB202528;RB202528;1475
i3081;FB201801;RB201801;4444
i3081;FB201733;RB201733;17670
i3081;FB202242;RB202242;233
i3081;FB200599;RB200599;9328
i3081;FB200930;RB200930;136532
i3081;FB202088;RB202088;5173
i3081;FB200787;RB200787;1391
i3081;FB201347;RB201347;1019
i3081;FB202963;RB202963;1903
i3081;FB200029;RB200029;2006
i3081;FB201273;RB201273;1936
i3081;FB203168;RB203168;235
i3081;FB201475;RB201475;2547
i3081;FB201943;RB201943;5226
i3081;FB201708;RB201708;15048
i3081;FB201863;RB201863;3039
i3081;FB200235;RB200235;53
i3081;FB201340;RB201340;2151
i3081;FB201459;RB201459;5082
i3081;FB201635;RB201635;19475
i3081;FB201453;RB201453;3583
i3081;FB200699;RB200699;742
i3081;FB201287;RB201287;7427
i3081;FB201233;RB201233;4830
i3081;FB201789;RB201789;868
i3081;FB200273;RB200273;1682
i3081;FB200209;RB200209;782
i3081;FB200135;RB200135;370
i3081;FB200947;RB200947;269
i3081;FB201867;RB201867;2114
i3081;FB201612;RB201612;2041
i3081;FB201433;RB201433;7709
i3081;FB201136;RB201136;1881
i3081;FB202375;RB202375;2909
i3081;FB201633;RB201633;2434
i3081;FB200089;RB200089;1056
i3081;FB201409;RB201409;2668
i3081;FB200687;RB200687;1438
i3081;FB200483;RB200483;2256
i3081;FB200034;RB200034;247
i3081;FB200002;RB200002;169
i3081;FB200280;RB200280;4931
i3081;FB201203;RB201203;1290
i3081;FB201172;RB201172;4730
i3081;FB201103;RB201103;2331
i3081;FB202694;RB202694;155
i3081;FB201064;RB201064;527
i3081;FB200833;RB200833;357
i3081;FB201793;RB201793;161
i3081;FB200640;RB200640;12536
i3081;FB202192;RB202192;4511
i3081;FB201705;RB201705;4185
i3081;FB201345;RB201345;3563
i3081;FB202620;RB202620;879
i3081;FB200168;RB200168;438
i3081;FB200445;RB200445;3072
i3081;FB201372;RB201372;4560
i3081;FB200306;RB200306;3544
i3081;FB203341;RB203341;428
i3081;FB201730;RB201730;3614
i3081;FB201196;RB201196;2665
i3081;FB201539;RB201539;708
i3081;FB202722;RB202722;3637
i3081;FB201517;RB201517;2736
i3081;FB201067;RB201067;33626
i3081;FB200080;RB200080;1464
i3081;FB200161;RB200161;350
i3081;FB203340;RB203340;1988
i3081;FB202475;RB202475;2427
i3081;FB201727;RB201727;888
i3081;FB201238;RB201238;3835
i3081;FB201244;RB201244;28065
i3081;FB200174;RB200174;4479
i3081;FB200107;RB200107;3989
i3081;FB200681;RB200681;2004
i3081;FB200182;RB200182;7978
i3081;FB203218;RB203218;5069
i3081;FB200366;RB200366;506
i3081;FB201896;RB201896;1261
i3081;FB201004;RB201004;69872
i3081;FB200276;RB200276;385
i3081;FB202586;RB202586;871
i3081;FB201211;RB201211;1727
i3081;FB202574;RB202574;364
i3081;FB201814;RB201814;3196
i3081;FB201893;RB201893;3904
i3081;FB202613;RB202613;1088
i3081;FB201567;RB201567;12127
i3081;FB201236;RB201236;15780
i3081;FB201516;RB201516;5703
i3081;FB203250;RB203250;1781
i3081;FB202603;RB202603;391
i3081;FB202112;RB202112;377
i3081;FB200110;RB200110;828
i3081;FB203275;RB203275;1551
i3081;FB201716;RB201716;6284
i3081;FB201723;RB201723;6551
i3081;FB201741;RB201741;16817
i3081;FB202797;RB202797;734
i3081;FB200126;RB200126;31
i3081;FB201957;RB201957;4594
i3081;FB202393;RB202393;403
i3081;FB200370;RB200370;554
i3081;FB201383;RB201383;3557
i3081;FB200994;RB200994;1565
i3081;FB201434;RB201434;2035
i3081;FB203377;RB203377;127
i3081;FB201768;RB201768;5433
i3081;FB203226;RB203226;4239
i3081;FB202754;RB202754;134
i3081;FB201068;RB201068;34033
i3081;FB200206;RB200206;1128
i3081;FB202015;RB202015;4925
i3081;FB202027;RB202027;8943
i3081;FB202314;RB202314;54349
i3081;FB202941;RB202941;4187
i3081;FB202701;RB202701;562
i3081;FB201524;RB201524;5664
i3081;FB202542;RB202542;246
i3081;FB202674;RB202674;18579
i3081;FB200391;RB200391;2589
i3081;FB200931;RB200931;481
i3081;FB200465;RB200465;721
i3081;FB201988;RB201988;3351
i3081;FB200006;RB200006;900
i3081;FB202262;RB202262;4506
i3081;FB200670;RB200670;696
i3081;FB201675;RB201675;2526
i3081;FB202094;RB202094;14957
i3081;FB202104;RB202104;599
i3081;FB201247;RB201247;10169
i3081;FB202472;RB202472;434
i3081;FB203233;RB203233;2155
i3081;FB201599;RB201599;2462
i3081;FB202565;RB202565;132
i3081;FB201472;RB201472;13369
i3081;FB202196;RB202196;2214
i3081;FB200314;RB200314;1233
i3081;FB202269;RB202269;362
i3081;FB200517;RB200517;757
i3081;FB201487;RB201487;6166
i3081;FB203115;RB203115;415
i3081;FB201406;RB201406;1335
i3081;FB202486;RB202486;3322
i3081;FB202189;RB202189;1190
i3081;FB202599;RB202599;232
i3081;FB202783;RB202783;1604
i3081;FB200490;RB200490;73263
i3081;FB202412;RB202412;1001
i3081;FB200351;RB200351;545
i3081;FB201800;RB201800;325
i3081;FB201621;RB201621;4148
i3081;FB200983;RB200983;21937
i3081;FB201551;RB201551;8525
i3081;FB201884;RB201884;1998
i3081;FB202979;RB202979;1779
i3081;FB200873;RB200873;52401
i3081;FB201558;RB201558;2944
i3081;FB202049;RB202049;18584
i3081;FB202136;RB202136;369
i3081;FB201656;RB201656;3232
i3081;FB201285;RB201285;19876
i3081;FB202449;RB202449;800
i3081;FB202149;RB202149;4530
i3081;FB200636;RB200636;139
i3081;FB201183;RB201183;5720
i3081;FB200119;RB200119;9510
i3081;FB201691;RB201691;228
i3081;FB202125;RB202125;4340
i3081;FB202022;RB202022;6564
i3081;FB201844;RB201844;2082
i3081;FB202158;RB202158;1733
i3081;FB202729;RB202729;645
i3081;FB200238;RB200238;27523
i3081;FB201939;RB201939;1585
i3081;FB203528;RB203528;1860
i3081;FB201717;RB201717;3427
i3081;FB201949;RB201949;6126
i3081;FB201408;RB201408;9724
i3081;FB201402;RB201402;348
i3081;FB202140;RB202140;2945
i3081;FB202549;RB202549;786
i3081;FB201648;RB201648;635
i3081;FB202291;RB202291;7994
i3081;FB202684;RB202684;2436
i3081;FB201403;RB201403;2045
i3081;FB202477;RB202477;6849
i3081;FB201016;RB201016;966
i3081;FB202252;RB202252;362
i3081;FB201364;RB201364;15674
i3081;FB200098;RB200098;1859
i3081;FB201932;RB201932;8246
i3081;FB200729;RB200729;71792
i3081;FB203201;RB203201;3566
i3081;FB202011;RB202011;4964
i3081;FB200739;RB200739;5267
i3081;FB201657;RB201657;5797
i3081;FB200156;RB200156;338
i3081;FB200807;RB200807;808
i3081;FB202154;RB202154;4551
i3081;FB202064;RB202064;2196
i3081;FB200214;RB200214;3386
i3081;FB203329;RB203329;1262
i3081;FB200849;RB200849;3015
i3081;FB201734;RB201734;1263
i3081;FB202310;RB202310;1504
i3081;FB202804;RB202804;493
i3081;FB200845;RB200845;3677
i3081;FB200867;RB200867;2430
i3081;FB201389;RB201389;11865
i3081;FB202143;RB202143;5428
i3081;FB202114;RB202114;3151
i3081;FB200589;RB200589;2031
i3081;FB201583;RB201583;2034
i3081;FB200222;RB200222;207
i3081;FB200076;RB200076;3119
i3081;FB201431;RB201431;20368
i3081;FB202175;RB202175;1033
i3081;FB200908;RB200908;51826
i3081;FB200328;RB200328;140
i3081;FB200221;RB200221;2546
i3081;FB201099;RB201099;4551
i3081;FB202191;RB202191;2433
i3081;FB201623;RB201623;9183
i3081;FB201998;RB201998;806
i3081;FB201804;RB201804;2867
i3081;FB202720;RB202720;588
i3081;FB201749;RB201749;17008
i3081;FB201724;RB201724;566
i3081;FB201234;RB201234;22250
i3081;FB201538;RB201538;558
i3081;FB201609;RB201609;3872
i3081;FB201905;RB201905;2335
i3081;FB200031;RB200031;3439
i3081;FB202445;RB202445;663
i3081;FB203208;RB203208;736
i3081;FB201813;RB201813;150
i3081;FB201145;RB201145;3542
i3081;FB201393;RB201393;10915
i3081;FB201865;RB201865;3191
i3081;FB200274;RB200274;4912
i3081;FB201430;RB201430;155
i3081;FB200985;RB200985;2809
i3081;FB201597;RB201597;5323
i3081;FB201394;RB201394;218
i3081;FB202897;RB202897;5292
i3081;FB201935;RB201935;5377
i3081;FB202263;RB202263;342
i3081;FB201613;RB201613;2609
i3081;FB201550;RB201550;1123
i3081;FB202733;RB202733;1969
i3081;FB202153;RB202153;2511
i3081;FB202460;RB202460;2971
i3081;FB201411;RB201411;5075
i3081;FB202422;RB202422;8746
i3081;FB202739;RB202739;15452
i3081;FB201919;RB201919;5887
i3081;FB200082;RB200082;2041
i3081;FB202404;RB202404;3608
i3081;FB201390;RB201390;7788
i3081;FB201909;RB201909;6803
i3081;FB201886;RB201886;11335
i3081;FB203419;RB203419;229
i3081;FB203396;RB203396;1477
i3081;FB201242;RB201242;6431
